company_name,model,star,num_ratings,reviews,ram,storage,expandable,display,camera,battery,processor,warranty,price
Tecno,"Tecno Pova 3 (Eco Black, 128 GB)",4.3,13149,1154,6,128, 256 GB,4.57 cm (1.8 inch) Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor","One Year Warranty for Handset, 6 Months for Accessories",13490
Snexian,Snexian BOLD,4.1,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1199
SAMSUNG,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",10499
CAT,"CAT S62 Pro (Black, 128 GB)",3.8,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",79900
Micromax,Micromax X412,4.2,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1069
realme,"realme GT Neo 3T (Drifting White, 128 GB)",4.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",29999
Kechaoda,Kechaoda A26,4.1,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1074
Lava,Lava Pulse1- with contactless Talking Thermometer,4.3,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1638
LAVA,LAVA A1 2021,4.3,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1223
Kechaoda,Kechaoda A26,4.2,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1074
realme,"realme GT Neo 3T (Dash Yellow, 256 GB)",4.4,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",33999
OPPO,"OPPO F21SPRO (Orange, 128 GB)",4.3,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",20880
vivo,"vivo Y15c (Mystic Blue, 32 GB)",5.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",9874
Micromax,Micromax X513+,5.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1298
Micromax,Micromax X416,4.4,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1208
Tecno,"Tecno Pop 6 Pro (Polar Black, 32 GB)",5.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",6777
Kechaoda,Kechaoda K115,2.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1139
LAVA,LAVA Gem Wave / GEM,4.3,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1848
PHILIPS,PHILIPS E102A,1.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1239
Tecno,"Tecno Pop 6 Pro (Peaceful Blue, 32 MB)",1.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",6777
vivo,"vivo Y15c (Wave Green, 32 GB)",4.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",9977
Kechaoda,Kechaoda K115,5.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1149
LAVA,LAVA A1 2021,5.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1129
Infinix,"Infinix Zero 5G (Skylight Orange, 128 GB)",4.3,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",17999
Itel,Itel It2171,4.0,743,26,512 MB RAM ,256 MB RO,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3 Month FOR HANDSET,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",1049
Kechaoda,Kechaoda K115,4.0,27753,2167,32 MB RAM ,32 MB ROM,,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,1149
Tecno,"Tecno Pop 6 Pro (Peaceful Blue, 32 MB)",3.9,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,6777
Infinix,"Infinix Smart 5A (Quetzal Cyan, 32 GB)",4.4,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,7199
Infinix,"Infinix Smart 5A (Midnight Black, 32 GB)",4.4,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,7199
Infinix,"Infinix Note 11 (Celestial Snow, 128 GB)",4.4,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,11899
LAVA,LAVA A1,4.2,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,899
Infinix,"Infinix Note 11 (Glacier Green, 128 GB)",4.1,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,11899
SAMSUNG,"SAMSUNG Galaxy M32 (Light Blue, 128 GB)",4.1,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,14977
realme,"realme Narzo 30 5G (Racing Blue, 128 GB)",4.3,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,17000
realme,"realme 5 (Crystal Purple, 32 GB)",4.4,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,10999
MarQ,MarQ by Flipkart M70 Shakti,3.8,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,1499
Tecno,"Tecno Spark 9 (Sky Mirror, 128 GB)",4.0,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,9550
SAMSUNG,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)",4.2,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,54999
Infinix,"Infinix Zero 5G (Skylight Orange, 128 GB)",4.2,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,17999
realme,"realme Narzo 50A (Oxygen Blue, 64 GB)",4.3,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,11699
Infinix,"Infinix Zero 5G (Cosmic Black, 128 GB)",3.9,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,17999
Redmi,"Redmi Note 11 (Horizon Blue, 64 GB)",4.2,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,13195
Tecno,"Tecno Pova Neo (Geek Blue, 128 GB)",3.8,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,10499
REDMI,"REDMI Note 10T 5G (Graphite Black, 64 GB)",4.2,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,14999
Redmi,"Redmi Note 11 (Space Black, 64 GB)",4.2,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,12836
OPPO,"OPPO A16E (White, 32 GB)",4.3,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,8999
OPPO,"OPPO A16E (White, 64 GB)",4.2,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,9999
KARBONN,KARBONN K9,4.2,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,1345
Redmi,"Redmi Note 11 (Horizon Blue, 128 GB)",4.0,27753,2167,32 MB RAM ,32 MB ROM,,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,15989
realme,"realme C25_Y (Glacier Blue, 64 GB)",4.3,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,11179
realme,"realme C25_Y (Metal Grey, 64 GB)",5.0,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,11179
Nothing,"Nothing Phone (1) (Black, 128 GB)",1.0,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,32999
realme,"realme C30s (Stripe Black, 64 GB)",4.2,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,8999
CAT,"CAT S62 Pro (Black, 128 GB)",5.0,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,79900
Micromax,Micromax X412,3.0,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1069
realme,"realme GT Neo 3T (Dash Yellow, 128 GB)",4.0,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,29999
realme,"realme C30s (Stripe Blue, 64 GB)",4.0,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,8999
Lava,Lava Pulse1- with contactless Talking Thermometer,5.0,45092,2163,4,64 M,,3.66 cm (1.44 inch) QVGA Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1638
LAVA,LAVA A1 2021,4.1,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1223
GREENBERRI,GREENBERRI F1,5.0,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1399
GREENBERRI,GREENBERRI F1,5.0,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1399
realme,"realme GT Neo 3T (Dash Yellow, 128 GB)",4.2,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,31999
Infinix,"Infinix Note 11 (Graphite Black, 128 GB)",5.0,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,11899
Micromax,Micromax X513+,5.0,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1298
Micromax,Micromax X416,4.1,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1208
REDMI,"REDMI Note 11 Pro (Stealth Black, 128 GB)",4.3,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,20660
vivo,"vivo V23e 5G (Sunshine Gold, 128 GB)",3.9,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,24989
LAVA,LAVA Gem Wave / GEM,4.1,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1848
PHILIPS,PHILIPS E102A,4.1,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1239
vivo,"vivo T1 Pro 5G (Turbo Black, 128 GB)",4.1,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,23999
vivo,"vivo Y15s (Mystic Blue, 32 GB)",4.1,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,9499
Itel,"Itel Vision 3 (Multi Green, 64 GB)",4.1,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,7999
Itel,Itel it2163S,4.2,45092,2163,4,64 M,,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh LiPo Battery,Unisoc T618 Processor,12 + 1 Month Warranty,1040
CAT,"CAT S62 Pro (Black, 128 GB)",4.1,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",79900
Micromax,Micromax X412,3.9,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1069
Kechaoda,Kechaoda K55,3.8,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1300
KARBONN,KARBONN K9 max,4.0,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1890
Lava,Lava Pulse1- with contactless Talking Thermometer,4.1,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1638
LAVA,LAVA A1 2021,4.0,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1223
Infinix,"Infinix Zero 5G (Horizon Blue, 128 GB)",4.2,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",17999
realme,"realme 8 5G (Supersonic Black, 128 GB)",3.8,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",18500
REDMI,"REDMI Note 11 Pro (Star Blue, 128 GB)",4.1,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",20742
Itel,Itel Magic3 Smart Touch Keypad,4.2,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1643
Micromax,Micromax X513+,4.3,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1298
Micromax,Micromax X416,4.3,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1208
MOTOROLA,"MOTOROLA g42 (Atlantic Green, 64 GB)",4.3,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",12999
KARBONN,KARBONN KX3,4.3,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",999
LAVA,LAVA Gem Wave / GEM,4.3,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1848
PHILIPS,PHILIPS E102A,5.0,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1239
BlackZone,BlackZone B310,1.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",859
BlackZone,BlackZone B310,4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",859
REDMI,"REDMI 11 Prime (FlashyBlack, 128 GB)",4.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",16490
Nokia,Nokia 105 DS 2020,3.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1699
REDMI,"REDMI 11 Prime (Flashy Black, 64 GB)",4.2,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",11738
REDMI,"REDMI 11 Prime (Playful Green, 128 GB)",4.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",15990
Nokia,Nokia 105 DS 2020,5.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",""" 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase""",1699
